Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable;CodKellerhoff
D;IRAZEM 10 MG CPR X 60;58890;5162123;7795345123004;ROEMMERS S.A.I.C.F.;55604,00;0;0;0;0;1000000251
D;IRAZEM 15 MG CPR X 30;32888;5162282;7795345012377;ROEMMERS S.A.I.C.F.;45796,00;0;0;0;0;1000000252
D;IRAZEM 20 MG CPR X 15;32889;5162331;7795345012087;ROEMMERS S.A.I.C.F.;28649,00;0;0;0;0;1000000253
D;IRAZEM 5 MG CPR X 30;36637;5360842;7795345013169;ROEMMERS S.A.I.C.F.;28155,00;0;0;0;0;1000000254
D;IRAZEM 5 MG CPR X 60;58889;5360843;7795345122991;ROEMMERS S.A.I.C.F.;50677,00;0;0;0;0;1000000255
D;IRAZEM SOL X 150 ML;50996;5721972;7795345002095;ROEMMERS S.A.I.C.F.;46008,00;0;0;0;0;1000000256
D;IRIX COL X 15 ML;51677;9951677;7798103391165;PHARMADORF;10919,09;0;0;0;0;1000000263
D;IRIX LAGRIMAS GTS X 15 ML;50199;9950199;7798103391172;PHARMADORF;11207,38;0;0;0;0;1000000264
D;IRRADIAL 100 MG CPR X 30;60932;6609423;7795326011320;TEVA;55023,80;0;0;0;0;1000022194
D;IRRADIAL 50 MG CPR X 30;60931;6609393;7795326011313;TEVA;32279,13;0;0;0;0;1000022195
D;IRRICUTAN LOC INCOLORA X 100 ML;50591;9950591;7794207000743;OFAR S.A.;11211,00;0;0;0;0;1000000265
D;IRRICUTAN LOC X 100 ML;14147;9914147;7794207000330;OFAR S.A.;11211,00;0;0;0;0;1000000266
D;IRUXOL UNG X 15 GR;21875;2350793;7790440512012;ABBOTT ARG., LABORATORIES;33994,32;0;0;0;0;1000000268
D;IRUXOL UNG X 30 GR;4640;2350792;7790440512029;ABBOTT ARG., LABORATORIES;68571,41;0;0;0;0;1000000269
D;IRUXOL UNG X 50 GR;21877;2350794;7790440512036;ABBOTT ARG., LABORATORIES;111154,82;0;0;0;0;1000000270
D;ISA GRIP 4 CPR X 10;48895;9948895;7790839000311;ISA-INSTITUTO SEROTERAPIC;7887,00;0;0;0;0;1000000271
D;ISASPIRINA PREV 100 MG CPR X 60;52568;9952568;7790839000175;ISA-INSTITUTO SEROTERAPIC;2607,90;0;0;0;0;1000000272
D;ISDIN COVERAGE 1 PEARL F50+ CR X 30GR;;;8429420313712;ISDIN ARGENTINA S.A;47334,40;1;0;0;0;1000030042
D;ISDIN COVERAGE 2 BEIGE F50+ CR X 30GR;;;8429420313729;ISDIN ARGENTINA S.A;47334,40;1;0;0;0;1000030043
D;ISDIN COVERAGE 3 SAND F50+ CR X 30GR;;;8429420313736;ISDIN ARGENTINA S.A;47334,40;1;0;0;0;1000030044
D;ISDIN COVERAGE 4 GOLDEN F50+ CR X 30GR;;;8429420313743;ISDIN ARGENTINA S.A;47334,40;1;0;0;0;1000030045
D;ISDIN COVERAGE 5 BRONZE F50+ CR X 30GR;;;8429420313750;ISDIN ARGENTINA S.A;47334,40;1;0;0;0;1000030046
D;ISDIN FOTOULTRA 100 ACTIVE SPF 50+ X50ML;62822;9962822;8429420160750;ISDIN ARGENTINA S.A;48563,14;1;0;0;0;1000002874
D;ISDIN MICELLAR SOL X 100 ML;62770;9962770;8470001880154;ISDIN ARGENTINA S.A;15607,15;1;0;0;0;1000000273
D;ISDIN MICELLAR SOL X 400 ML;62769;9962769;8429420128644;ISDIN ARGENTINA S.A;49757,89;1;0;0;0;1000000274
D;ISDINCEUTICS A.G.E. REVERSE DAY X 51,5 GR;;;8470001812353;ISDIN ARGENTINA S.A;132993,20;1;0;0;0;1000000275
D;ISDINCEUTICS A.G.E. REVERSE NIGHT X 50 GR;;;8429420172401;ISDIN ARGENTINA S.A;132993,20;1;0;0;0;1000000276
D;ISDINCEUTICS DAY&NIGHT MEL AQ 10+10 X 2 ML;62780;9962780;8470001864826;ISDIN ARGENTINA S.A;92241,07;1;0;0;0;1000000277
D;ISDINCEUTICS ESSENTIAL CLEANSING X 200 ML;;;8429420226135;ISDIN ARGENTINA S.A;70325,64;1;0;0;0;1000000278
D;ISDINCEUTICS ESSENTIAL PURIFIER X 150ML ;;;8429420318137;ISDIN ARGENTINA S.A;49229,01;1;0;0;0;1000028156
D;ISDINCEUTICS ESSENTIAL SCRUB X100G    ;;;8429420308794;ISDIN ARGENTINA S.A;47115,63;1;0;0;0;1000028155
D;ISDINCEUTICS FLAVO-C FTE X 1U X 5,3 ML;;;8429420215078;ISDIN ARGENTINA S.A;39381,08;1;0;0;0;1000000279
D;ISDINCEUTICS FLAVO-C FTE X 3U X 5,3 ML;;;8429420216068;ISDIN ARGENTINA S.A;98478,20;1;0;0;0;1000000280
D;ISDINCEUTICS FLAVO-C MELAT AQ X 10U X 2 ML;62779;9962779;8429420138346;ISDIN ARGENTINA S.A;51176,72;1;0;0;0;1000000281
D;ISDINCEUTICS FLAVO-C SERUM X 30 ML;62777;9962777;8470001769145;ISDIN ARGENTINA S.A;87363,31;1;0;0;0;1000000283
D;ISDINCEUTICS FLAVO-C ULTRAGLICAN X 10U X 2 ML;62781;9962781;8429420138933;ISDIN ARGENTINA S.A;45033,05;1;0;0;0;1000000284
D;ISDINCEUTICS FLAVO-C ULTRAGLICAN X 30U X 2 ML;62778;9962778;8470001769213;ISDIN ARGENTINA S.A;93035,45;1;0;0;0;1000000285
D;ISDINCEUTICS HYALUR MOIST PIEL NORMAL/SECA X50GR;62789;9962789;8429420222779;ISDIN ARGENTINA S.A;72690,71;1;0;0;0;1000000286
D;ISDINCEUTICS HYALURONIC BOOSTER X 5 U;62784;9962784;8429420164406;ISDIN ARGENTINA S.A;29250,67;1;0;0;0;1000000288
D;ISDINCEUTICS HYALURONIC CONCENTRATE X 30 ML;62788;9962788;8429420200678;ISDIN ARGENTINA S.A;80136,40;1;0;0;0;1000000289
D;ISDINCEUTICS HYALURONIC MOISTURE PIEL SENS X50GR;62793;9962793;8429420222984;ISDIN ARGENTINA S.A;72690,71;1;0;0;0;1000000290
D;ISDINCEUTICS INSTANT FLASH AMP X 1;;;8429420199163;ISDIN ARGENTINA S.A;11307,11;1;0;0;0;1000000291
D;ISDINCEUTICS INSTANT FLASH AMP X 5;;;8429420165472;ISDIN ARGENTINA S.A;39134,70;1;0;0;0;1000009052
D;ISDINCEUTICS K-OX EYES X 15 GR;53918;9953918;8470001769183;ISDIN ARGENTINA S.A;93302,01;1;0;0;0;1000009053
D;ISDINCEUTICS REFILL HYAL MOIST PIEL NOR/SEC X50GR;62790;9962790;8429420222946;ISDIN ARGENTINA S.A;58848,61;1;0;0;0;1000009060
D;ISDINCEUTICS REFILL HYALURO MOIST PIEL SENS X50GR;62794;9962794;8429420223028;ISDIN ARGENTINA S.A;58848,61;1;0;0;0;1000009061
D;ISDINCEUTICS RETINAL EYES X20ML   ;;;8429420288171;ISDIN ARGENTINA S.A;103441,99;1;0;0;0;1000028154
D;ISDINCEUTICS RETINAL INTENS SERUM X50ML;62787;9962787;8429420236912;ISDIN ARGENTINA S.A;114936,01;1;0;0;0;1000021671
D;ISDINCEUTICS VITAL EYES X 15 GR;;;8429420203082;ISDIN ARGENTINA S.A;93302,01;1;0;0;0;1000009062
D;ISET 125 MG JAR X 60 ML;23724;4536131;7791909223418;CASASCO S.A.I.C., LAB.;14860,97;0;0;0;0;1000009063
D;ISET 250 MG CPR X 16;25261;4535982;7791909222916;CASASCO S.A.I.C., LAB.;23706,61;0;0;0;0;1000009064
D;ISET 250 MG JAR X 100 ML;51683;4536212;7791909223647;CASASCO S.A.I.C., LAB.;49369,02;0;0;0;0;1000009065
D;ISET 250 MG JAR X 60 ML;24440;4536211;7791909223586;CASASCO S.A.I.C., LAB.;29027,10;0;0;0;0;1000009066
D;ISET 500 MG CPR X 16;25262;4536051;7791909222770;CASASCO S.A.I.C., LAB.;34753,07;0;0;0;0;1000009067
D;ISET RESP CPR X 16;54910;6514842;7791909222305;CASASCO S.A.I.C., LAB.;35331,91;0;0;0;0;1000009068
D;ISET RESP SUSP ORAL X 70 ML;54911;6514971;7791909222411;CASASCO S.A.I.C., LAB.;30328,23;0;0;0;0;1000009069
D;ISET UD 1 GR CPR X 8;59848;6687264;7791909231123;CASASCO S.A.I.C., LAB.;32518,90;0;0;0;0;1000009070
D;ISET UD 500 MG CPR X 4;25488;4691311;7791909222534;CASASCO S.A.I.C., LAB.;10071,39;0;0;0;0;1000009071
D;ISET UD 500 MG CPR X 8;25489;4691312;7791909222602;CASASCO S.A.I.C., LAB.;19744,93;0;0;0;0;1000009072
D;ISIS CPR REC X 28;36346;5238241;7798129415227;SIEGFRIED S.A.;31744,22;0;0;0;0;1000009083
D;ISIS CPR REC X 28 EXHIB X 10;;;7798129415258;SIEGFRIED S.A.;293578,50;0;0;0;0;1000009084
D;ISIS CPR REC X 56;37229;5238242;7798129415234;SIEGFRIED S.A.;53286,73;0;0;0;0;1000009085
D;ISIS CPR REC X 84;48374;5238243;7798129415241;SIEGFRIED S.A.;68877,33;0;0;0;0;1000009086
D;ISIS FREE SIN ESTROGENOS CPR REC X 28;58324;6638971;7798129415371;SIEGFRIED S.A.;35945,77;0;0;0;0;1000009088
D;ISIS FREE SIN ESTROGENOS CPR REC X 28 EXHIB X 10;;;7798129415401;SIEGFRIED S.A.;323511,92;0;0;0;0;1000009089
D;ISIS FREE SIN ESTROGENOS CPR REC X 56;58872;6638972;7798129415388;SIEGFRIED S.A.;57513,23;0;0;0;0;1000009090
D;ISIS FREE SIN ESTROGENOS CPR REC X 84;58873;6638973;7798129415395;SIEGFRIED S.A.;75486,12;0;0;0;0;1000009091
D;ISIS MINI 24 CPR REC X 28;39617;5556974;7798129415326;SIEGFRIED S.A.;38503,07;0;0;0;0;1000009092
D;ISIS MINI 24 CPR REC X 28 EXHIB X 10;;;7798129415357;SIEGFRIED S.A.;345672,73;0;0;0;0;1000009093
D;ISIS MINI 24 CPR REC X 56;41876;5556975;7798129415333;SIEGFRIED S.A.;63191,83;0;0;0;0;1000009094
D;ISIS MINI 24 CPR REC X 84;48376;5556976;7798129415340;SIEGFRIED S.A.;83303,34;0;0;0;0;1000009095
D;ISIS MINI CPR REC X 28;39056;5556971;7798129415272;SIEGFRIED S.A.;35381,47;0;0;0;0;1000009096
D;ISIS MINI CPR REC X 28 EXHIB X 10;;;7798129415302;SIEGFRIED S.A.;317685,76;0;0;0;0;1000009097
D;ISIS MINI CPR REC X 56;39057;5556972;7798129415289;SIEGFRIED S.A.;60186,18;0;0;0;0;1000009098
D;ISIS MINI CPR REC X 84;48375;5556973;7798129415296;SIEGFRIED S.A.;78924,12;0;0;0;0;1000009099
D;ISIS NAT CPR REC X 28;64360;6818421;7798129418181;SIEGFRIED S.A.;41549,05;0;0;0;0;1000029251
D;ISIS NAT CPR REC X 28 EXHIB X 10;;;7798129418211;SIEGFRIED S.A.;373941,46;0;0;0;0;1000029864
D;ISIS NAT CPR REC X 56;64361;6818422;7798129418198;SIEGFRIED S.A.;66478,48;0;0;0;0;1000029865
D;ISIS NAT CPR REC X 84;64362;6818423;7798129418204;SIEGFRIED S.A.;87253,01;0;0;0;0;1000029866
D;ISLOPIR 2 MG CPR X 30;24790;4316011;7792234088673;CRAVERI S.A.I.C.;22659,48;0;0;0;0;1000009101
D;ISLOPIR 4 MG CPR X 30;24794;4316192;7792234088703;CRAVERI S.A.I.C.;43165,89;0;0;0;0;1000009102
D;ISLOTIN 1000 MG CPR X 100;31528;4938753;7792234088864;ROEMMERS S.A.I.C.F.;64363,41;0;0;0;0;1000009103
D;ISLOTIN 1000 MG CPR X 30;51505;4938754;7792234001085;ROEMMERS S.A.I.C.F.;22875,78;0;0;0;0;1000009104
D;ISLOTIN 1000 MG CPR X 60;51506;4938755;7792234001092;ROEMMERS S.A.I.C.F.;41570,09;0;0;0;0;1000009105
D;ISLOTIN CPR X 100;6355;0220543;7792234062000;ROEMMERS S.A.I.C.F.;27149,00;0;0;0;0;1000009106
D;ISLOTIN CPR X 30;7744;0220542;7792234062307;ROEMMERS S.A.I.C.F.;8612,00;0;0;0;0;1000009107
D;ISLOTIN RET CPR X 100;31188;3923823;7792234088918;ROEMMERS S.A.I.C.F.;54171,10;0;0;0;0;1000009108
D;ISLOTIN RET CPR X 30;15403;3923821;7792234000095;ROEMMERS S.A.I.C.F.;15000,00;0;0;0;0;1000009109
D;ISLOTIN RET CPR X 60;15404;3923822;7792234000101;ROEMMERS S.A.I.C.F.;29580,00;0;0;0;0;1000009110
D;ISLOTIN XR 1000 MG CPR X 30;47850;6151841;7792234000286;ROEMMERS S.A.I.C.F.;27385,00;0;0;0;0;1000009111
D;ISLOTIN XR 1000 MG CPR X 60;47851;6151842;7792234000293;ROEMMERS S.A.I.C.F.;51174,00;0;0;0;0;1000009112
D;ISLOTIN XR 750 MG CPR X 30;47793;6145971;7792234000118;ROEMMERS S.A.I.C.F.;33700,16;0;0;0;0;1000009113
D;ISLOTIN XR 750 MG CPR X 60;47794;6145972;7792234000125;ROEMMERS S.A.I.C.F.;62955,82;0;0;0;0;1000009114
D;ISLOTIN XR CPR X 30;43425;5790681;7792234000217;CRAVERI S.A.I.C.;14900,00;0;0;0;0;1000009115
D;ISLOTIN XR CPR X 60;43426;5790682;7792234000170;CRAVERI S.A.I.C.;28000,00;0;0;0;0;1000009116
D;ISMIGEN CPR SUBLIN X 10;43045;5814131;7791848271334;ELEA S.A.C.I.F. Y A., LAB;89150,08;0;0;0;0;1000009117
D;ISOBLOC 12,5 MG CPR X 30;31365;5077261;7791909304582;CASASCO S.A.I.C., LAB.;19371,91;0;0;0;0;1000009118
D;ISOBLOC 12,5 MG CPR X 60;51832;5077262;7791909304605;CASASCO S.A.I.C., LAB.;30682,61;0;0;0;0;1000009119
D;ISOBLOC 25 MG CPR X 30;31366;3704291;7791909304650;CASASCO S.A.I.C., LAB.;23979,19;0;0;0;0;1000009120
D;ISOBLOC 25 MG CPR X 60;51833;3704292;7791909304674;CASASCO S.A.I.C., LAB.;38666,11;0;0;0;0;1000009121
D;ISOBLOC 3,125 MG CPR X 30;59783;6687132;7791909304506;CASASCO S.A.I.C., LAB.;8502,45;0;0;0;0;1000009122
D;ISOBLOC 3,125 MG CPR X 60;59784;6687134;7791909304520;CASASCO S.A.I.C., LAB.;13753,72;0;0;0;0;1000009123
D;ISOBLOC 6,25 MG CPR X 30;31364;5077101;7791909304414;CASASCO S.A.I.C., LAB.;15702,74;0;0;0;0;1000009124
D;ISOBLOC 6,25 MG CPR X 60;51831;5077102;7791909304452;CASASCO S.A.I.C., LAB.;24577,72;0;0;0;0;1000009125
D;ISOBLOC CR 20 MG CAP X 30;46816;6030844;7791909304360;CASASCO S.A.I.C., LAB.;36157,86;0;0;0;0;1000009126
D;ISOBLOC CR 40 MG CAP X 30;46817;6030974;7791909304391;CASASCO S.A.I.C., LAB.;45256,70;0;0;0;0;1000009127
D;ISOBLOC D CPR X 30;42065;5726001;7791909303608;CASASCO S.A.I.C., LAB.;26444,03;0;0;0;0;1000009128
D;ISOFLAV DE SOJA+CALC 600 GARDEN H CPRX20;61808;9961808;7798023941198;CASSARA S.R.L., LAB. PABL;6502,14;1;0;0;0;1000023036
D;ISOFLAVONAS DE SOJA NATUFARMA CPR X 60;35343;9935343;7795379100552;NATUFARMA, LABORATORIO;8205,92;1;0;0;0;1000009129
D;ISOPTINO 120 MG RET CAP X 20;4642;3720111;7790440407813;ABBOTT ARG., LABORATORIES;46602,46;0;0;0;0;1000004062
D;ISOPTINO 80 MG CPR X 30;20438;4183281;7790440504215;ABBOTT ARG., LABORATORIES;31531,02;0;0;0;0;1000004063
D;ISOPTINO MD CPR X 30;2141;3083131;7790440408117;ABBOTT ARG., LABORATORIES;107545,46;0;0;0;0;1000004064
D;ISOPTO CARPINA 2% SOL OFT X 15 ML;165;0017431;7795306419412;NOVARTIS ARGENTINA S.A.;10187,10;0;0;0;0;1000004066
D;ISOPTOMAX GTS OFT X 5 ML;14975;0017771;7795306413762;NOVARTIS ARGENTINA S.A.;15686,18;0;0;0;0;1000004067
D;ISOPTOMAX UNG OFT X 3,5 GR;14976;0018182;7795306413977;NOVARTIS ARGENTINA S.A.;17380,05;0;0;0;0;1000004068
D;ISOTAN 20 MG CAP X 30;63731;6503422;7798167581496;VALUGE S.A.;80500,00;0;0;0;0;1000027113
D;ISOTAN 20 MG CAP X 60;59246;6503423;7798167581502;VALUGE S.A.;139999,99;0;0;0;0;1000004070
D;ISOTAN LIPS BALS X 10 GR;58796;9958796;7798167582165;OXAPHARMA S.A.;23272,63;1;0;0;0;1000004071
D;ISTIVAC 4 TETRA INSTITUCIONAL JER X0,5ML;;;;SANOFI HEALTH ARGENTINA S;53150,00;0;1;0;1;1000022754
D;ISTIVAC 4 TETRA JER PRELL X 0,5 ML;;;7798015781245;SANOFI HEALTH ARGENTINA S;67700,00;0;1;0;0;1000017898
D;ITOPRID 50 MG CPR REC X 30;40432;5633711;7798016921411;EUROFARMA;43070,19;0;0;0;0;1000017899
D;ITOPRID 50 MG CPR REC X 60;40987;5633712;7798016921428;EUROFARMA;78249,39;0;0;0;0;1000017900
D;ITRAC 100 MG CAP X 15;31806;4645033;7795373015913;CASSARA S.R.L., LAB. PABL;24160,00;0;0;0;0;1000017901
D;ITRAC 200 MG CAP X 14;46257;6022265;7795373001800;CASSARA S.R.L., LAB. PABL;29370,00;0;0;0;0;1000017902
D;ITRAISDIN 50 MG CAP X 14;56414;6511971;8470006978009;ISDIN ARGENTINA S.A;20472,00;0;0;0;0;1000017903
D;IURONICO BIOTIC CR X 30 GR;38531;5505262;7795349000868;ARISTON S.A.C.I.F. QUIMIC;50889,55;0;0;0;0;1000017904
D;IURONICODERM CR X 30 GR;36685;5376841;7795349000844;ARISTON S.A.C.I.F. QUIMIC;49528,58;0;0;0;0;1000017905
D;IURONICODERM CR X 90 GR;43311;5376812;7795349000851;ARISTON S.A.C.I.F. QUIMIC;106582,36;0;0;0;0;1000017906
D;IVER P 6 MG CPR X 6;50342;6182261;7796285275181;ELEA S.A.C.I.F. Y A., LAB;28058,26;0;0;0;0;1000017907
D;IVERCASS 6 MG CPR X 4;55470;6466712;7795373001954;CASSARA S.R.L., LAB. PABL;19480,00;0;0;0;0;1000017908
D;IVERCASS SOL ORAL X 20 ML;55128;6466685;7795373001220;CASSARA S.R.L., LAB. PABL;25220,00;0;0;0;0;1000017909
D;IVERCREM 1% CR X 30 GR;53722;6439682;7795373000834;CASSARA S.R.L., LAB. PABL;35490,00;0;0;0;0;1000017910
D;IVERMECTINA MONSERRAT Y ECLAIR 6 MG CPR X 6;58883;6652421;7795334560933;MONSERRAT Y ECLAIR S.A.,;23600,00;0;0;0;0;1000017911
D;IVERTAL PLB 6 MG CPR X 12;58031;5583683;7798051853746;PANALAB ARGENTINA S.A.;49045,35;0;0;0;0;1000006340
D;IVERTAL PLB 6 MG CPR X 24;58233;5583685;7798051853791;PANALAB ARGENTINA S.A.;89631,97;0;0;0;0;1000006341
D;IVERTAL PLB 6 MG CPR X 6;39891;5583682;7798051851544;PANALAB ARGENTINA S.A.;27085,38;0;0;0;0;1000006342
D;IVESTRON 20 MG CAP X 15;53283;0644371;7798006300806;FECOFAR - FED. ARG. DE CO;7866,98;0;0;0;0;1000006343
D;IVESTRON 20 MG CAP X 150;;;7798006303005;FECOFAR - FED. ARG. DE CO;61407,50;0;0;0;0;1000026827
D;IVESTRON 20 MG CAP X 30;53284;6443711;7798006302992;FECOFAR - FED. ARG. DE CO;8712,39;0;0;0;0;1000006344
D;IVESTRON 40 MG CAP X 140;;;7798006303098;FECOFAR - FED. ARG. DE CO;87725,00;0;0;0;0;1000026252
D;IVESTRON 40 MG CAP X 28;61446;0674313;7798006303081;FECOFAR - FED. ARG. DE CO;14801,66;0;0;0;0;1000022709
D;IVIX FIN 1 MG CPR X 30;42050;5381551;7798167580246;VALUGE S.A.;16279,57;0;0;0;0;1000006345
D;IVIX FIN 1 MG CPR X 90;48094;5381552;7798167580253;VALUGE S.A.;34200,66;0;0;0;0;1000006346
D;IVIX HTA 10 MG CPR X 30;64616;6754421;7798167584749;VALUGE S.A.;33948,81;0;0;0;0;1000029294
D;IVIX HTA 2,5 MG CPR X 30;61635;6754391;7798167584022;VALUGE S.A.;20591,83;0;0;0;0;1000022640
D;IVIX HTA 2,5 MG CPR X 90;63353;6754392;7798167584275;VALUGE S.A.;42577,52;0;0;0;0;1000026061
D;IVIX LOC 2% MUJER X 60 ML;39627;9939627;7798167580215;VALUGE S.A.;18813,66;0;0;0;0;1000006347
D;IVIX LOC 5% HOMBRE X 60 ML;39626;9939626;7798167580222;VALUGE S.A.;20060,90;0;0;0;0;1000006348
D;IXACOR CPR X 30;33955;5164162;7795345012612;ROEMMERS S.A.I.C.F.;21131,00;0;0;0;0;1000006349
D;IXIPEN 2,5 MG CPR REC X 60;60558;6706131;7795345123790;ROEMMERS S.A.I.C.F.;122470,00;0;0;0;1;1000006352
D;IXIPEN 5 MG CPR REC X 60;60559;6706261;7795345123806;ROEMMERS S.A.I.C.F.;122470,00;0;0;0;1;1000006353
D;IXIUM 100 MG CPR X 30;48658;6041135;7795345000473;ROEMMERS S.A.I.C.F.;57587,00;0;0;0;0;1000006354
D;IXIUM 50 MG CPR X 30;47353;6041005;7795345121208;ROEMMERS S.A.I.C.F.;34656,00;0;0;0;0;1000006355
D;IXIUM 50 MG CPR X 60;58888;6041007;7795345123011;ROEMMERS S.A.I.C.F.;71565,00;0;0;0;0;1000006356
D;JADE CPR X 28;44499;5802841;7792234000255;CRAVERI S.A.I.C.;33523,47;0;0;0;0;1000016982
D;JADE MD 24 CPR X 28 (24+4);44501;5802971;7792234000316;CRAVERI S.A.I.C.;40031,42;0;0;0;0;1000016983
D;JADE MD CPR X 28;44500;5802712;7792234000262;CRAVERI S.A.I.C.;37239,06;0;0;0;0;1000016984
D;JADELLE 75 MG IMPL SUBC X 2+TROCAR X 1;63408;6795131;7795320053920;BAYER ARG. S.A.C.I.F.I. Y;497398,65;0;0;0;1;1000026394
D;JALORESE 10 MG CPR X 28;61490;6743391;7795326010958;TEVA;76184,99;0;0;0;0;1000022196
D;JALZER 100 MG CPR REC X 30;60835;6702421;7798084686847;RAFFO S.A., LAB. PROF. DR;120851,42;0;0;0;0;1000016996
D;JALZER 50 MG CPR REC X 30;60834;6702391;7798084686830;RAFFO S.A., LAB. PROF. DR;112673,74;0;0;0;0;1000016997
D;JALZERMET 50/1000 MG CPR REC X 30;60838;6703972;7798084686878;RAFFO S.A., LAB. PROF. DR;55754,69;0;0;0;0;1000016998
D;JALZERMET 50/1000 MG CPR REC X 60;60839;6703973;7798084686885;RAFFO S.A., LAB. PROF. DR;145417,19;0;0;0;0;1000016999
D;JALZERMET 50/850 MG CPR REC X 30;60836;6703842;7798084686854;RAFFO S.A., LAB. PROF. DR;49657,19;0;0;0;0;1000017000
D;JALZERMET 50/850 MG CPR REC X 60;60837;6703843;7798084686861;RAFFO S.A., LAB. PROF. DR;129513,97;0;0;0;0;1000017001
D;JANUMET 50/1000 MG CPR X 28;41620;5718261;7797991150182;MSD ARGENTINA S.R.L.;92093,32;0;0;0;0;1000017002
D;JANUMET 50/1000 MG CPR X 56;46974;5718262;7797991000111;MSD ARGENTINA S.R.L.;175294,90;0;0;0;0;1000017003
D;JANUMET 50/500 MG CPR X 28;41621;5718131;7797991150168;MSD ARGENTINA S.R.L.;79414,69;0;0;0;0;1000017004
D;JANUMET 50/850 MG CPR X 56;46975;5997421;7797991000098;MSD ARGENTINA S.R.L.;156124,18;0;0;0;0;1000017005
D;JANUMET XR 100/1000 MG CPR X 28;49810;6256713;7797991000586;MSD ARGENTINA S.R.L.;163499,56;0;0;0;0;1000017006
D;JANUMET XR 50/1000 MG CPR X 56;49811;6256683;7797991000593;MSD ARGENTINA S.R.L.;181323,86;0;0;0;0;1000017007
D;JANUVIA 100 MG CPR X 28;39991;5639421;7797991150120;MSD ARGENTINA S.R.L.;145446,03;0;0;0;0;1000017008
D;JANUVIA 25 MG CPR X 28;39989;5639261;7797991150137;MSD ARGENTINA S.R.L.;115118,89;0;0;0;0;1000017009
D;JANUVIA 50 MG CPR X 28;39990;5639391;7797991150113;MSD ARGENTINA S.R.L.;135604,11;0;0;0;0;1000017010
D;JARDIANCE 10 MG CPR X 30;51925;6347841;4048846021250;BOEHRINGER INGELHEIM S.A.;202106,10;0;0;0;1;1000017011
D;JARDIANCE 25 MG CPR X 30;51926;6347711;4048846021243;BOEHRINGER INGELHEIM S.A.;217226,59;0;0;0;1;1000017012
D;JARDIANCE DUO 12,5/1000 MG CPR X 60;53650;0643297;4048846020154;BOEHRINGER INGELHEIM S.A.;266404,44;0;0;0;1;1000017013
D;JARDIANCE DUO 12,5/850 MG CPR X 60;53651;0643313;4048846020147;BOEHRINGER INGELHEIM S.A.;266404,44;0;0;0;1;1000017014
D;JARDIANCE DUO 5/1000 MG CPR X 60;53653;0643300;4048846020123;BOEHRINGER INGELHEIM S.A.;250807,88;0;0;0;1;1000017015
D;JARDIANCE DUO 5/850 MG CPR X 60;53652;0643284;4048846020130;BOEHRINGER INGELHEIM S.A.;250807,88;0;0;0;1;1000017016
D;JAST 20 MG CPR REC X 1;61424;6734680;7795378006466;MONTPELLIER S.A., QUIMICA;10747,86;0;0;0;0;1000022166
D;JAST 20 MG CPR REC X 2;61425;6734681;7795378006473;MONTPELLIER S.A., QUIMICA;21042,84;0;0;0;0;1000022167
D;JAST 5 MG CPR REC X 30;61423;6734550;7795378006459;MONTPELLIER S.A., QUIMICA;106267,80;0;0;0;0;1000022168
D;JATAMANSIN NF 600 MG CPR X 30;42647;5746714;7798129411137;SIEGFRIED S.A.;27676,37;0;0;0;0;1000017017
D;JATAMANSIN NF 600 MG CPR X 60;42648;5746716;7798129411144;SIEGFRIED S.A.;53604,86;0;0;0;0;1000017018
D;JATAMANSIN PLUS CPR X 30;48618;5825003;7798129412219;SIEGFRIED S.A.;27961,52;0;0;0;0;1000017019
D;JATAMANSIN PLUS CPR X 60;48619;5825005;7798129412226;SIEGFRIED S.A.;54196,69;0;0;0;0;1000017020
D;JERINGA CORONET 10 CC C/AG 40/8 CJ X 100;;;7791914002244;SEISEME S.A;13090,51;1;0;0;0;1000010866
D;JERINGA CORONET 10 CC S/AG CJ X 100;;;7791914002169;SEISEME S.A;9494,84;1;0;0;0;1000025143
D;JERINGA CORONET 3 CC C/AG 40/8 CJ X 100;;;7791914002206;SEISEME S.A;8695,05;1;0;0;0;1000010867
D;JERINGA CORONET 3 CC S/AG CJ X 100;;;7791914002145;SEISEME S.A;6191,88;1;0;0;0;1000010868
D;JERINGA CORONET 5 CC C/AG 40/8 CJ X 100;;;7791914002220;SEISEME S.A;9057,25;1;0;0;0;1000010869
D;JERINGA CORONET 5 CC S/AG CJ X 100;;;7791914002152;SEISEME S.A;6455,66;1;0;0;0;1000024965
D;JERINGA TERUMO 10 CC C/AG 40/8 CJ X 100;;;4806017501778;SEISEME S.A;47831,19;1;0;0;0;1000010923
D;JERINGA TERUMO 20 CC S/AG X 1 CJ X 50;;;4806017501648;SEISEME S.A;49122,05;1;0;0;0;1000010924
D;JERINGA TERUMO 3 CC C/AG 40/8 CJ X 100;;;4806017501341;SEISEME S.A;45853,13;1;0;0;0;1000010925
D;JERINGA TERUMO 3 CC S/AG CJ X 100;;;;SEISEME S.A;31287,00;1;0;0;0;1000010926
D;JERINGA TERUMO 5 CC C/AG 40/8 CJ X 100;;;4806017501495;SEISEME S.A;53102,07;1;0;0;0;1000010927
D;JERINGA TERUMO 50 CC S/AG X 1;;;4987350778796;SEISEME S.A;2336,49;1;0;0;0;1000010928
